KEY_CODE,HYOSYO,HTKSYU,CITYNAME,NAME,T000055001,T000055002,T000055003,T000055004,T000055005,T000055006
,,,,,住宅に住む一般世帯,持ち家,民営借家,１世帯当たり延面積,１人当たり延面積,総延面積
12408,1,,横芝町,,4607,3969,446,116.6,38.5,537394
124080010,2,,横芝町,木戸台,25,24,-,131.7,37.4,3291
124080020,2,,横芝町,木戸台,63,63,-,154.7,44.1,9744
124080030,2,,横芝町,小堤,30,30,-,158.2,38.3,4745
124080040,2,,横芝町,寺方,29,29,-,152.7,43.8,4427
124080050,2,,横芝町,曽根合,17,17,-,164.8,43.8,2801
124080060,2,,横芝町,於幾,44,44,-,153.3,39.9,6746
124080070,2,,横芝町,坂田,62,56,5,132.2,37.3,8198
124080080,2,,横芝町,取立,15,15,-,124.5,35.9,1868
124080090,2,,横芝町,長倉,73,73,-,148.2,44.3,10817
124080100,2,,横芝町,姥山,27,27,-,158,42.7,4265
124080110,2,,横芝町,遠山,59,56,1,128,38.7,7554
124080120,2,,横芝町,中台,79,79,-,153.5,39.9,12126
124080130,2,,横芝町,牛熊,42,42,-,151.7,37.7,6373
124080140,2,,横芝町,谷台,30,30,-,142.9,37.3,4286
124080150,2,,横芝町,横芝,20,18,2,140,40,2800
124080160,2,,横芝町,横芝,31,30,1,126.4,45.6,3919
124080170,2,,横芝町,横芝,54,47,5,121.9,40.4,6584
124080180,2,,横芝町,横芝,129,116,13,120.2,40.6,15500
124080190,2,,横芝町,横芝,86,66,19,109.4,37.9,9407
124080200,2,,横芝町,横芝,32,28,4,137.5,44.4,4399
124080210,2,,横芝町,横芝,43,40,2,122.8,47.6,5280
124080220,2,,横芝町,横芝,53,51,1,118.8,47.4,6298
124080230,2,,横芝町,古川,196,158,35,105.6,39.9,20698
124080240,2,,横芝町,両国新田,32,32,-,153.4,39.6,4910
124080250,2,,横芝町,横芝,123,97,23,112.2,40.5,13803
124080260,2,,横芝町,横芝,110,92,18,127.6,45.9,14033
124080270,2,,横芝町,横芝,119,82,34,111.6,37.9,13276
124080280,2,,横芝町,横芝,16,13,3,109.9,38.2,1758
124080290,2,,横芝町,栗山,48,47,-,135.6,39.7,6511
124080300,2,,横芝町,栗山,25,21,3,106.1,41.4,2651
124080310,2,,横芝町,栗山,66,59,7,126.3,41.3,8338
124080320,2,,横芝町,栗山,48,46,1,131.6,40,6318
124080330,2,,横芝町,栗山,167,146,16,110.7,35.4,18492
124080340,2,,横芝町,栗山,30,21,9,95.2,34.8,2855
124080350,2,,横芝町,栗山,54,47,7,109.9,41.2,5934
124080360,2,,横芝町,栗山,91,50,18,83.5,35.8,7599
124080370,2,,横芝町,栗山,24,22,2,113.2,41.2,2716
124080380,2,,横芝町,栗山,97,86,10,104.5,38.5,10138
124080390,2,,横芝町,栗山,39,36,3,107.2,34,4182
124080400,2,,横芝町,坂田池,-,-,-,-,-,-
124080410,2,,横芝町,栗山,185,170,13,105.6,37.1,19530
124080420,2,,横芝町,鳥喰新田,242,220,21,114.8,37.1,27794
124080430,2,,横芝町,鳥喰上,65,64,-,128.5,36.8,8356
124080440,2,,横芝町,鳥喰下,144,141,3,122.7,38.7,17669
124080450,2,,横芝町,鳥喰上,100,90,8,118.4,36,11842
124080460,2,,横芝町,屋形,25,25,-,153.2,38.3,3830
124080470,2,,横芝町,屋形,71,70,1,130.1,40,9236
124080480,2,,横芝町,屋形,59,57,2,116.6,38.6,6877
124080490,2,,横芝町,屋形,45,45,-,116.3,38.8,5234
124080500,2,,横芝町,屋形,106,104,1,130.1,38.2,13795
124080510,2,,横芝町,屋形,89,60,29,95.4,39.1,8494
124080520,2,,横芝町,新島,28,28,-,126.8,37.4,3550
124080530,2,,横芝町,新島,24,22,2,138.2,44.2,3318
124080540,2,,横芝町,新島,29,29,-,140.7,37.1,4080
124080550,2,,横芝町,新島,19,19,-,130.9,40.8,2488
124080560,2,,横芝町,新島,34,32,2,126.7,35.9,4308
124080570,2,,横芝町,北清水,41,40,1,117.9,36.4,4835
124080580,2,,横芝町,北清水,26,25,1,116.9,40.5,3039
124080590,2,,横芝町,北清水,95,92,2,121.2,41.1,11518
124080600,2,,横芝町,北清水,84,69,13,114.4,33.6,9606
124080610,2,,横芝町,北清水,129,122,6,109.1,36.9,14073
124080620,2,,横芝町,北清水,37,36,1,145.5,42.7,5384
124080630,2,,横芝町,栗山,28,-,-,32.8,17.3,918
124080640,2,,横芝町,栗山,25,-,-,38.2,22.7,954
124080650,2,,横芝町,横芝,73,1,-,43.9,18.8,3206
124080660,2,,横芝町,栗山,39,37,1,103.7,39.3,4045
124080670,2,,横芝町,栗山,44,34,10,100.1,44.1,4406
124080680,2,,横芝町,栗山,59,48,9,96.6,35.4,5701
124080690,2,,横芝町,横芝,137,95,40,97.4,35.3,13339
124080700,2,,横芝町,栗山,37,31,5,115.5,48,4274
124080710,2,,横芝町,栗山,49,38,11,106.7,35.3,5231
124080720,2,,横芝町,栗山,42,33,9,100.8,39.2,4232
124080730,2,,横芝町,栗山,30,28,2,97.2,33.5,2916
124080740,2,,横芝町,栗山,20,13,7,84.1,27.6,1683
124080750,2,,横芝町,栗山,19,15,4,105.2,40.8,1999
