KEY_CODE,HYOSYO,HTKSYU,CITYNAME,NAME,T000055001,T000055002,T000055003,T000055004,T000055005,T000055006
,,,,,住宅に住む一般世帯,持ち家,民営借家,１世帯当たり延面積,１人当たり延面積,総延面積
12206,1,,木更津市,,43608,29541,11070,97.4,35.9,4246508
122061000,2,,木更津市,新田,494,335,143,102.5,42.4,50657
12206100001,3,,木更津市,新田１丁目,181,112,60,104.8,42.8,18970
12206100002,3,,木更津市,新田２丁目,234,185,44,109.2,43.3,25551
12206100003,3,,木更津市,新田３丁目,79,38,39,77.7,37.9,6136
122061010,2,,木更津市,富士見,247,176,63,102.3,44,25261
12206101001,3,,木更津市,富士見１丁目,173,113,56,96.5,41.9,16689
12206101002,3,,木更津市,富士見２丁目,65,56,5,108.2,46.6,7034
12206101003,3,,木更津市,富士見３丁目,9,7,2,170.8,61.5,1537
122061020,2,,木更津市,中央,675,478,153,93.2,38.4,62891
12206102001,3,,木更津市,中央１丁目,200,148,46,104.2,40.9,20844
12206102002,3,,木更津市,中央２丁目,203,129,55,97.5,40,19783
12206102003,3,,木更津市,中央３丁目,272,201,52,81.8,35.1,22263
122061030,2,,木更津市,新宿,211,128,79,79.9,33.5,16864
122061040,2,,木更津市,吾妻,616,312,188,86.5,32.6,53272
12206104000,3,,木更津市,吾妻,238,82,43,83.5,30.4,19861
12206104001,3,,木更津市,吾妻１丁目,158,97,60,85.3,34.6,13471
12206104002,3,,木更津市,吾妻２丁目,220,133,85,90.6,33.6,19941
122061050,2,,木更津市,朝日,721,232,445,72,32.6,51897
12206105001,3,,木更津市,朝日１丁目,256,75,172,68.4,33.4,17510
12206105002,3,,木更津市,朝日２丁目,228,104,119,79.2,32.6,18049
12206105003,3,,木更津市,朝日３丁目,237,53,154,68.9,31.9,16338
122061060,2,,木更津市,木更津,590,341,217,87.6,39.5,51659
12206106000,3,,木更津市,木更津,30,20,9,88.5,36.4,2655
12206106001,3,,木更津市,木更津１丁目,41,21,18,102,49.8,4184
12206106002,3,,木更津市,木更津２丁目,312,182,110,82,39.6,25570
12206106003,3,,木更津市,木更津３丁目,207,118,80,93,38.2,19250
122061070,2,,木更津市,東中央,447,211,216,69.9,34.7,31230
12206107001,3,,木更津市,東中央１丁目,7,6,1,149.2,47.5,1044
12206107002,3,,木更津市,東中央２丁目,208,163,38,84.2,37.7,17523
12206107003,3,,木更津市,東中央３丁目,232,42,177,54.6,30.7,12662
122061080,2,,木更津市,大和,433,170,220,80.3,33.4,34791
12206108001,3,,木更津市,大和１丁目,123,31,58,66.7,28,8209
12206108002,3,,木更津市,大和２丁目,257,105,146,82.9,34.3,21314
12206108003,3,,木更津市,大和３丁目,53,34,16,99.4,40.8,5269
122061090,2,,木更津市,文京,739,341,359,79.8,33.7,58938
12206109001,3,,木更津市,文京１丁目,55,18,37,63.8,32.8,3510
12206109002,3,,木更津市,文京２丁目,153,63,84,76.5,35.1,11710
12206109003,3,,木更津市,文京３丁目,67,30,37,85.6,35.4,5736
12206109004,3,,木更津市,文京４丁目,53,28,24,82.1,34.8,4351
12206109005,3,,木更津市,文京５丁目,220,126,80,91.3,34.3,20083
12206109006,3,,木更津市,文京６丁目,191,76,97,70.9,31.3,13549
122061100,2,,木更津市,貝渕,891,477,388,85.5,35.2,76168
12206110001,3,,木更津市,貝渕１丁目,199,129,69,96.4,37.1,19193
12206110002,3,,木更津市,貝渕２丁目,208,105,102,87.1,34.2,18117
12206110003,3,,木更津市,貝渕３丁目,291,127,151,76.4,35.2,22221
12206110004,3,,木更津市,貝渕４丁目,193,116,66,86.2,34.4,16638
122061110,2,,木更津市,潮見,72,23,16,72.2,36.3,5197
12206111001,3,,木更津市,潮見１丁目,-,-,-,-,-,-
12206111002,3,,木更津市,潮見２丁目,-,-,-,-,-,-
12206111003,3,,木更津市,潮見３丁目,1,-,1,26.4,26.4,26
12206111004,3,,木更津市,潮見４丁目,46,13,10,69.3,35.8,3190
12206111005,3,@,木更津市,潮見５丁目,25,10,5,79.3,37.4,1982
12206111006,3,*,木更津市,潮見６丁目,,,,,,
12206111007,3,*,木更津市,潮見７丁目,,,,,,
12206111008,3,,木更津市,潮見８丁目,-,-,-,-,-,-
12206111009,3,*,木更津市,潮見９丁目,,,,,,
122061120,2,,木更津市,幸町,355,189,154,82,33.9,29126
12206112001,3,,木更津市,幸町１丁目,111,59,45,85.4,34,9479
12206112002,3,,木更津市,幸町２丁目,116,63,50,85.1,37.7,9873
12206112003,3,,木更津市,幸町３丁目,128,67,59,76.4,30.8,9774
122061130,2,,木更津市,桜町,189,104,81,87.3,35.6,16496
12206113001,3,,木更津市,桜町１丁目,58,21,34,82.9,35.9,4809
12206113002,3,,木更津市,桜町２丁目,131,83,47,89.2,35.5,11687
122061141,2,,木更津市,桜井,612,488,81,108.5,37.3,66406
122061142,2,,木更津市,桜井新町,561,262,287,83,32,46552
12206114201,3,,木更津市,桜井新町１丁目,37,10,26,73.1,35.6,2706
12206114202,3,,木更津市,桜井新町２丁目,180,84,92,80.1,31.6,14422
12206114203,3,,木更津市,桜井新町３丁目,100,48,51,83.5,31.5,8351
12206114204,3,,木更津市,桜井新町４丁目,144,80,61,92.9,33.1,13381
12206114205,3,,木更津市,桜井新町５丁目,100,40,57,76.9,30.3,7691
