KEY_CODE,HYOSYO,HTKSYU,CITYNAME,NAME,T000055001,T000055002,T000055003,T000055004,T000055005,T000055006
,,,,,住宅に住む一般世帯,持ち家,民営借家,１世帯当たり延面積,１人当たり延面積,総延面積
12466,1,,千倉町,,4334,3933,331,118.5,42.6,513780
124660010,2,,千倉町,白間津,210,208,2,134.2,45.7,28176
124660020,2,,千倉町,大川,183,177,4,127.8,42.8,23385
124660030,2,,千倉町,千田,182,170,3,127.4,42.6,23179
124660040,2,,千倉町,平磯,178,164,14,124.1,46.2,22091
124660050,2,,千倉町,北朝夷,128,125,2,129.2,42.7,16535
124660060,2,,千倉町,忽戸,207,191,14,116.8,40,24170
124660070,2,,千倉町,平舘,473,438,29,114.9,43.4,54345
124660080,2,,千倉町,北朝夷,171,166,2,119.4,43.3,20425
124660090,2,,千倉町,南朝夷,336,319,14,125.4,44.8,42130
124660100,2,,千倉町,北朝夷,544,473,57,109.8,41.4,59711
124660110,2,,千倉町,南朝夷,81,80,1,128.3,48.3,10389
124660120,2,,千倉町,南朝夷,50,49,1,119.7,39.4,5986
124660130,2,,千倉町,大貫,107,106,1,130.4,46.2,13950
124660140,2,,千倉町,川戸,74,74,-,130,42.8,9624
124660150,2,,千倉町,宇田,44,44,-,127.8,47.2,5622
124660160,2,,千倉町,瀬戸,137,116,20,106.9,38.8,14642
124660170,2,,千倉町,瀬戸,647,509,118,107.6,40.6,69599
124660180,2,,千倉町,牧田,117,86,26,101.6,43.1,11882
124660190,2,,千倉町,白子,317,292,23,126.4,40.5,40059
124660200,2,,千倉町,川合,101,99,-,122.9,45.8,12409
124660210,2,,千倉町,久保,47,47,-,116.4,39.9,5473
