KEY_CODE,HYOSYO,HTKSYU,CITYNAME,NAME,T000055001,T000055002,T000055003,T000055004,T000055005,T000055006
,,,,,住宅に住む一般世帯,持ち家,民営借家,１世帯当たり延面積,１人当たり延面積,総延面積
12404,1,,成東町,,7996,6798,936,112.5,37.9,899682
124040010,2,,成東町,姫島,220,210,10,125.2,41.9,27545
124040020,2,,成東町,成東,1340,1035,237,102,38.1,136630
124040030,2,,成東町,津辺,509,399,100,109.2,42,55587
124040040,2,,成東町,殿台,350,260,80,82.7,33.8,28958
124040050,2,,成東町,島,152,145,7,127.9,38.9,19446
124040060,2,,成東町,湯坂,137,124,9,116.6,38.7,15971
124040070,2,,成東町,板附,40,40,-,133,33.7,5322
124040080,2,,成東町,和田,186,136,35,109.8,39.8,20430
124040090,2,,成東町,親田,24,24,-,127.4,42.5,3057
124040100,2,,成東町,川崎,32,32,-,119.3,37.4,3819
124040110,2,,成東町,野堀,14,13,-,147.1,46.8,2060
124040120,2,,成東町,島戸,41,36,4,111.5,40.1,4570
124040130,2,,成東町,真行寺,28,27,1,140,41.3,3921
124040140,2,,成東町,新泉,68,55,13,122.2,43.3,8312
124040150,2,,成東町,富田,281,232,45,116.1,38,32622
124040160,2,,成東町,寺崎,78,78,-,139.3,39.8,10863
124040170,2,,成東町,早船,140,114,21,123.6,37.1,17300
124040180,2,,成東町,柴原,32,31,1,115.2,37.2,3685
124040190,2,,成東町,富口,291,260,28,120.3,38.2,34996
124040200,2,,成東町,富田幸谷,67,64,3,122.3,35.2,8195
124040210,2,,成東町,小泉,98,97,-,136.7,40.6,13400
124040220,2,,成東町,五木田,251,226,23,122.3,38,30692
124040230,2,,成東町,上横地,697,640,50,115,36,80129
124040240,2,,成東町,草深,77,72,5,119.5,37.3,9203
124040250,2,,成東町,下横地,63,62,-,128,39.9,8064
124040260,2,,成東町,松ケ谷,699,666,21,122.2,37.3,85416
124040270,2,,成東町,井之内,324,295,28,117.5,39.7,38076
124040280,2,,成東町,小松,248,222,22,118.8,38.3,29455
124040290,2,,成東町,木戸,163,161,1,132.6,40.5,21608
124040300,2,,成東町,白幡,907,634,165,93.7,34.4,84980
124040310,2,,成東町,本須賀,439,408,27,126.1,38,55373
