KEY_CODE,HYOSYO,HTKSYU,CITYNAME,NAME,T000055001,T000055002,T000055003,T000055004,T000055005,T000055006
,,,,,住宅に住む一般世帯,持ち家,民営借家,１世帯当たり延面積,１人当たり延面積,総延面積
12464,1,,三芳村,,1361,1308,43,129.1,41.5,175767
124640010,2,,三芳村,増間,46,44,1,126.4,46.5,5814
124640020,2,,三芳村,上滝田,104,104,-,146.8,42.3,15269
124640030,2,,三芳村,下滝田,114,112,2,137,45.9,15613
124640040,2,,三芳村,千代,65,63,1,127.3,40.2,8273
124640050,2,,三芳村,三坂,52,52,-,142.4,41.4,7404
124640060,2,,三芳村,上堀,73,72,1,139.7,46.1,10195
124640070,2,,三芳村,下堀,40,38,2,117.4,37.6,4697
124640080,2,,三芳村,谷向,84,81,3,129,36,10834
124640090,2,,三芳村,海老敷,38,37,1,114.8,46.4,4363
124640100,2,,三芳村,大学口,26,24,2,141.8,44.4,3688
124640110,2,,三芳村,山下,35,32,3,122.9,36.4,4300
124640120,2,,三芳村,川田,17,16,1,101,33.7,1716
124640130,2,,三芳村,明石,34,32,1,135.4,47,4602
124640140,2,,三芳村,本織,177,164,12,131.1,41.3,23196
124640150,2,,三芳村,府中,132,127,4,119.1,39.6,15717
124640160,2,,三芳村,池之内,51,51,-,138.7,39.7,7074
124640170,2,,三芳村,中,73,71,-,104.4,38.9,7620
124640180,2,,三芳村,御庄,71,68,2,130.8,44,9289
124640190,2,,三芳村,山名,129,120,7,124.8,41.4,16104
