KEY_CODE,HYOSYO,HTKSYU,CITYNAME,NAME,T000055001,T000055002,T000055003,T000055004,T000055005,T000055006
,,,,,住宅に住む一般世帯,持ち家,民営借家,１世帯当たり延面積,１人当たり延面積,総延面積
11425,1,,大利根町,,4430,3923,358,121.9,37.7,539804
114250010,2,,大利根町,大字旗井,1867,1512,325,100.8,34.9,188133
114250020,2,,大利根町,大字中渡,73,71,1,139.2,38.8,10159
114250030,2,,大利根町,大字新川通,103,103,-,145.2,40.5,14956
114250040,2,,大利根町,大字外記新田,58,57,1,140.8,43.7,8168
114250050,2,,大利根町,大字弥兵衛,104,100,4,151.8,45.6,15783
114250060,2,,大利根町,大字佐波,60,58,-,144.5,44.2,8669
114250070,2,,大利根町,大字砂原,201,197,1,142.4,38.5,28628
114250080,2,,大利根町,大字細間,274,173,1,108.8,32.5,29811
114250090,2,,大利根町,大字道目,173,170,1,150.7,43.5,26064
114250100,2,,大利根町,大字琴寄,345,340,5,130.8,38.9,45110
114250110,2,,大利根町,大字北下新井,424,413,7,132,37,55971
114250120,2,,大利根町,大字北平野,100,99,1,141.7,38.8,14169
114250130,2,,大利根町,大字間口,112,107,1,147.6,40.1,16532
114250140,2,,大利根町,大字新井新田,31,31,-,137.7,37.1,4269
114250150,2,,大利根町,大字北大桑,222,219,2,144,40.9,31977
114250160,2,,大利根町,大字阿佐間,147,138,7,144,40.6,21167
114250170,2,,大利根町,大字生出,52,52,-,147.6,42.4,7676
114250180,2,,大利根町,大字杓子木,57,56,1,150.3,46.6,8570
114250190,2,,大利根町,大字松永新田,27,27,-,147.9,41.6,3994
