KEY_CODE,HYOSYO,HTKSYU,CITYNAME,NAME,T000055001,T000055002,T000055003,T000055004,T000055005,T000055006
,,,,,住宅に住む一般世帯,持ち家,民営借家,１世帯当たり延面積,１人当たり延面積,総延面積
14107,1,,磯子区,,64116,39426,14022,72.8,29.6,4665274
141070010,2,,磯子区,東町,950,637,267,67,29,63664
141070020,2,,磯子区,西町,1162,783,257,64.9,29.5,75425
141070030,2,,磯子区,鳳町,-,-,-,-,-,-
141070040,2,,磯子区,原町,588,329,223,68.2,31.1,40083
141070050,2,,磯子区,下町,557,313,215,71.4,33.9,39775
141070060,2,,磯子区,坂下町,488,305,149,69.4,30.7,33860
141070070,2,,磯子区,馬場町,573,320,197,69,32.2,39509
141070080,2,,磯子区,上町,484,318,145,72.3,29.2,34983
141070090,2,,磯子区,丸山,2052,1361,426,70.8,26.8,145350
14107009001,3,,磯子区,丸山一丁目,1385,1026,151,76.4,26.8,105847
14107009002,3,,磯子区,丸山二丁目,667,335,275,59.2,26.8,39504
141070110,2,,磯子区,滝頭,2108,1232,597,70.7,28.9,148959
14107011001,3,,磯子区,滝頭一丁目,885,659,194,76.8,28.9,67936
14107011002,3,,磯子区,滝頭二丁目,614,353,239,69.4,30.7,42642
14107011003,3,,磯子区,滝頭三丁目,609,220,164,63,27.3,38380
141070140,2,,磯子区,中浜町,541,341,186,73.3,32.1,39681
141070150,2,,磯子区,岡村,6151,4513,1197,80.9,30.7,497865
14107015001,3,,磯子区,岡村一丁目,857,652,174,85.4,33.1,73160
14107015002,3,,磯子区,岡村二丁目,370,284,76,88,31.9,32559
14107015003,3,,磯子区,岡村三丁目,1098,851,215,77.9,29.4,85584
14107015004,3,,磯子区,岡村四丁目,1078,743,310,81.6,31.9,87921
14107015005,3,,磯子区,岡村五丁目,759,567,172,69.3,28.5,52606
14107015006,3,,磯子区,岡村六丁目,447,334,97,78.7,30.4,35169
14107015007,3,,磯子区,岡村七丁目,706,614,74,99.6,35.2,70345
14107015008,3,,磯子区,岡村八丁目,836,468,79,72.4,26,60520
141070230,2,,磯子区,広地町,473,356,105,79.7,32,37678
141070240,2,,磯子区,久木町,933,521,372,71.2,30.5,66397
141070250,2,,磯子区,磯子,6116,3863,1226,71.3,29.3,436007
14107025001,3,,磯子区,磯子一丁目,31,5,1,47.1,23.9,1460
14107025002,3,,磯子区,磯子二丁目,1652,900,555,64.2,28.5,106058
14107025003,3,,磯子区,磯子三丁目,1675,783,221,58.3,27.9,97639
14107025004,3,,磯子区,磯子四丁目,353,239,103,78.3,33,27635
14107025005,3,,磯子区,磯子五丁目,526,454,18,75.1,25,39483
14107025006,3,,磯子区,磯子六丁目,859,662,154,87.7,31.6,75345
14107025007,3,,磯子区,磯子七丁目,574,463,97,93.7,33.2,53764
14107025008,3,,磯子区,磯子八丁目,446,357,77,77.6,29.8,34623
141070330,2,,磯子区,磯子台,497,402,34,107.2,40.6,53257
141070340,2,,磯子区,新磯子町,7,-,-,45.3,16.7,317
141070350,2,,磯子区,汐見台,2559,1058,116,60.5,23.3,154857
14107035001,3,,磯子区,汐見台１丁目,660,446,49,73.1,27.3,48274
14107035002,3,,磯子区,汐見台２丁目,1051,382,41,56.9,21.6,59802
14107035003,3,,磯子区,汐見台３丁目,848,230,26,55.2,22.1,46781
141070380,2,,磯子区,森,7035,4855,1535,69,29.7,485640
14107038001,3,,磯子区,森一丁目,2595,2030,390,59.5,27.3,154485
14107038002,3,,磯子区,森二丁目,820,524,257,68,29.8,55801
14107038003,3,,磯子区,森三丁目,1152,649,326,66.5,30.6,76560
14107038004,3,,磯子区,森四丁目,647,495,130,80.6,30.4,52166
14107038005,3,,磯子区,森五丁目,692,466,177,81.8,34,56590
14107038006,3,,磯子区,森六丁目,1129,691,255,79.8,30.8,90039
141070440,2,,磯子区,森が丘,1313,945,334,91.9,37.6,120618
14107044001,3,,磯子区,森が丘一丁目,577,422,139,95.3,39.2,54968
14107044002,3,,磯子区,森が丘二丁目,736,523,195,89.2,36.3,65650
141070460,2,,磯子区,新森町,-,-,-,-,-,-
141070470,2,,磯子区,中原,3333,1701,1055,66.2,29.4,220483
14107047001,3,,磯子区,中原一丁目,811,163,266,46.3,24.7,37538
14107047002,3,,磯子区,中原二丁目,774,367,348,65.9,30.1,51034
14107047003,3,,磯子区,中原三丁目,805,532,171,75.3,29.3,60606
14107047004,3,,磯子区,中原四丁目,943,639,270,75.6,32.1,71306
141070510,2,,磯子区,新中原町,-,-,-,-,-,-
141070520,2,,磯子区,杉田坪呑,587,348,2,84.9,27.6,49818
141070530,2,,磯子区,杉田,8423,5716,1933,77.5,30.7,653021
14107053001,3,,磯子区,杉田一丁目,734,535,168,76.2,33.4,55904
14107053002,3,,磯子区,杉田二丁目,957,718,212,85.7,33.6,81987
14107053003,3,,磯子区,杉田三丁目,1302,777,383,73,28.8,95039
14107053004,3,,磯子区,杉田四丁目,1090,504,473,59,28,64268
14107053005,3,,磯子区,杉田五丁目,1174,717,280,68.4,29.1,80276
14107053006,3,,磯子区,杉田六丁目,889,677,194,82.4,29.6,73267
14107053007,3,,磯子区,杉田七丁目,788,707,27,82.9,30.2,65317
14107053008,3,,磯子区,杉田八丁目,989,827,143,93.7,34.8,92706
14107053009,3,,磯子区,杉田九丁目,500,254,53,88.5,29.9,44257
141070620,2,,磯子区,新杉田町,232,121,94,44.4,27.7,10299
141070630,2,,磯子区,栗木,2120,1575,465,86.6,32.2,183623
14107063001,3,,磯子区,栗木一丁目,776,582,169,86.2,34.3,66901
14107063002,3,,磯子区,栗木二丁目,709,487,183,87.9,31.3,62331
14107063003,3,,磯子区,栗木三丁目,635,506,113,85.7,31,54391
141070660,2,,磯子区,田中,1228,667,471,77.7,30.4,95380
14107066001,3,,磯子区,田中一丁目,515,367,140,91.6,33.4,47199
14107066002,3,,磯子区,田中二丁目,713,300,331,67.6,27.9,48181
141070680,2,,磯子区,上中里町,1587,1276,265,70.7,26.3,112161
141070690,2,,磯子区,氷取沢町,1173,1065,90,79.2,27.6,92862
141070700,2,,磯子区,峰町,126,101,19,106.2,36.8,13387
141070710,2,,磯子区,洋光台,10720,4404,2047,67.2,28.4,720317
14107071001,3,,磯子区,洋光台一丁目,977,490,351,83.1,31.8,81145
14107071002,3,,磯子区,洋光台二丁目,2124,268,123,53.3,23.9,113117
14107071003,3,,磯子区,洋光台三丁目,1850,611,547,67.3,29.7,124516
14107071004,3,,磯子区,洋光台四丁目,1558,747,255,79.6,34.9,123964
14107071005,3,,磯子区,洋光台五丁目,2783,1445,313,58.4,24.5,162474
14107071006,3,,磯子区,洋光台六丁目,1428,843,458,80.6,31.4,115101
141070770,2,,磯子区,水面,-,-,-,-,-,-
